Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
Salomon	8	4	0	0	0.16	0.9542	0.05	0.699	3.0
Sargasso	4	4	1	1	0.08	0.699	0.05	0.699	3.0
satirist	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
Scampering	8	4	3	3	0.16	0.9542	0.05	0.699	3.0
scantily	4	4	4	4	0.08	0.699	0.05	0.699	3.0
sculptural	4	4	4	4	0.08	0.699	0.05	0.699	3.0
seamlessly	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
seamstresses	5	4	4	3	0.1	0.7782	0.05	0.699	3.0
semantic	4	4	4	4	0.08	0.699	0.05	0.699	3.0
Semitic	4	4	0	0	0.08	0.699	0.05	0.699	3.0
sensitized	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
shantytown	4	4	4	4	0.08	0.699	0.05	0.699	3.0
sharecropper	5	4	4	3	0.1	0.7782	0.05	0.699	3.0
shipbuilders	4	4	4	4	0.08	0.699	0.05	0.699	3.0
Shoshone	4	4	0	0	0.08	0.699	0.05	0.699	3.0
showcasing	4	4	4	4	0.08	0.699	0.05	0.699	3.0
simplifies	4	4	3	3	0.08	0.699	0.05	0.699	3.0
sleepwalkers	4	4	4	4	0.08	0.699	0.05	0.699	3.0
sloppier	4	4	4	4	0.08	0.699	0.05	0.699	3.0
slumbering	4	4	4	4	0.08	0.699	0.05	0.699	3.0
socialites	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
sodomize	4	4	4	4	0.08	0.699	0.05	0.699	3.0
solvency	4	4	4	4	0.08	0.699	0.05	0.699	3.0
southernmost	4	4	4	4	0.08	0.699	0.05	0.699	3.0
spearheaded	4	4	4	4	0.08	0.699	0.05	0.699	3.0
spearheading	4	4	4	4	0.08	0.699	0.05	0.699	3.0
specialities	4	4	4	4	0.08	0.699	0.05	0.699	3.0
Stalinist	5	4	0	0	0.1	0.7782	0.05	0.699	3.0
steadfastly	4	4	4	4	0.08	0.699	0.05	0.699	3.0
stepchildren	6	4	6	4	0.12	0.8451	0.05	0.699	3.0
stiffener	4	4	4	4	0.08	0.699	0.05	0.699	3.0
stylishly	4	4	4	4	0.08	0.699	0.05	0.699	3.0
subcontract	4	4	4	4	0.08	0.699	0.05	0.699	3.0
subdivide	4	4	4	4	0.08	0.699	0.05	0.699	3.0
submersion	4	4	3	3	0.08	0.699	0.05	0.699	3.0
subscribing	4	4	3	3	0.08	0.699	0.05	0.699	3.0
subsystems	4	4	2	2	0.08	0.699	0.05	0.699	3.0
subtracted	4	4	4	4	0.08	0.699	0.05	0.699	3.0
sufferer	4	4	4	4	0.08	0.699	0.05	0.699	3.0
sugarcane	6	4	6	4	0.12	0.8451	0.05	0.699	3.0
supplicant	4	4	3	3	0.08	0.699	0.05	0.699	3.0
suppressant	4	4	4	4	0.08	0.699	0.05	0.699	3.0
suspensions	4	4	4	4	0.08	0.699	0.05	0.699	3.0
swashbuckling	4	4	4	4	0.08	0.699	0.05	0.699	3.0
tabletop	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
tabling	4	4	3	3	0.08	0.699	0.05	0.699	3.0
tactfully	4	4	3	3	0.08	0.699	0.05	0.699	3.0
Tammany	15	4	0	0	0.29	1.2041	0.05	0.699	3.0
tantalize	4	4	4	4	0.08	0.699	0.05	0.699	3.0
tapering	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
taxable	4	4	4	4	0.08	0.699	0.05	0.699	3.0
Tedesco	11	4	0	0	0.22	1.0792	0.05	0.699	3.0
telepath	8	4	8	4	0.16	0.9542	0.05	0.699	3.0
Testaments	5	4	2	2	0.1	0.7782	0.05	0.699	3.0
thematic	4	4	3	3	0.08	0.699	0.05	0.699	3.0
thirtieth	4	4	2	2	0.08	0.699	0.05	0.699	3.0
Tibetans	11	4	1	1	0.22	1.0792	0.05	0.699	3.0
tiddlywinks	4	4	3	3	0.08	0.699	0.05	0.699	3.0
Timberlands	6	4	1	1	0.12	0.8451	0.05	0.699	3.0
Timberline	17	4	2	2	0.33	1.2553	0.05	0.699	3.0
toboggan	4	4	4	4	0.08	0.699	0.05	0.699	3.0
tomahawks	4	4	3	3	0.08	0.699	0.05	0.699	3.0
transcendence	5	4	4	3	0.1	0.7782	0.05	0.699	3.0
transcending	4	4	4	4	0.08	0.699	0.05	0.699	3.0
transection	4	4	4	4	0.08	0.699	0.05	0.699	3.0
transgenic	4	4	4	4	0.08	0.699	0.05	0.699	3.0
transgressor	4	4	4	4	0.08	0.699	0.05	0.699	3.0
transiting	4	4	3	3	0.08	0.699	0.05	0.699	3.0
transpire	5	4	4	4	0.1	0.7782	0.05	0.699	3.0
transpires	4	4	4	4	0.08	0.699	0.05	0.699	3.0
tremulous	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
trendsetter	4	4	4	4	0.08	0.699	0.05	0.699	3.0
tribunals	6	4	5	3	0.12	0.8451	0.05	0.699	3.0
triumphal	4	4	4	4	0.08	0.699	0.05	0.699	3.0
truculent	4	4	4	4	0.08	0.699	0.05	0.699	3.0
typifies	4	4	4	4	0.08	0.699	0.05	0.699	3.0
Uganda	4	4	0	0	0.08	0.699	0.05	0.699	3.0
unabashed	4	4	4	4	0.08	0.699	0.05	0.699	3.0
unaided	4	4	3	3	0.08	0.699	0.05	0.699	3.0
uncluttered	4	4	4	4	0.08	0.699	0.05	0.699	3.0
unconstrained	4	4	4	4	0.08	0.699	0.05	0.699	3.0
uncounted	4	4	4	4	0.08	0.699	0.05	0.699	3.0
underarm	4	4	4	4	0.08	0.699	0.05	0.699	3.0
underlines	4	4	4	4	0.08	0.699	0.05	0.699	3.0
undersized	4	4	4	4	0.08	0.699	0.05	0.699	3.0
undersold	4	4	4	4	0.08	0.699	0.05	0.699	3.0
underwhelmed	5	4	4	3	0.1	0.7782	0.05	0.699	3.0
undeterred	4	4	3	3	0.08	0.699	0.05	0.699	3.0
unequaled	4	4	4	4	0.08	0.699	0.05	0.699	3.0
unflagging	4	4	4	4	0.08	0.699	0.05	0.699	3.0
unfrozen	9	4	9	4	0.18	1.0	0.05	0.699	3.0
untroubled	4	4	4	4	0.08	0.699	0.05	0.699	3.0
untruthful	5	4	4	4	0.1	0.7782	0.05	0.699	3.0
unwary	4	4	4	4	0.08	0.699	0.05	0.699	3.0
unwinding	6	4	6	4	0.12	0.8451	0.05	0.699	3.0
uppermost	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
Urbana	14	4	0	0	0.27	1.1761	0.05	0.699	3.0
vacating	4	4	3	3	0.08	0.699	0.05	0.699	3.0
validates	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
viaduct	11	4	11	4	0.22	1.0792	0.05	0.699	3.0
viewership	4	4	4	4	0.08	0.699	0.05	0.699	3.0
viewfinder	4	4	4	4	0.08	0.699	0.05	0.699	3.0
wanderlust	4	4	3	3	0.08	0.699	0.05	0.699	3.0
watercress	4	4	3	3	0.08	0.699	0.05	0.699	3.0
weathermen	4	4	3	3	0.08	0.699	0.05	0.699	3.0
wholehearted	4	4	3	3	0.08	0.699	0.05	0.699	3.0
widowers	6	4	5	4	0.12	0.8451	0.05	0.699	3.0
windowpanes	6	4	6	4	0.12	0.8451	0.05	0.699	3.0
woodworking	5	4	4	3	0.1	0.7782	0.05	0.699	3.0
workstations	4	4	4	4	0.08	0.699	0.05	0.699	3.0
worshipful	5	4	5	4	0.1	0.7782	0.05	0.699	3.0
wunderkind	4	4	4	4	0.08	0.699	0.05	0.699	3.0
Xenia	21	4	0	0	0.41	1.3424	0.05	0.699	3.0
abatement	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
abounded	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
abounding	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
Abraxas	29	3	0	0	0.57	1.4771	0.04	0.6021	3.0
absconding	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
absorber	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
abstracted	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
accession	6	3	6	3	0.12	0.8451	0.04	0.6021	3.0
acquiesce	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
acquitting	6	3	6	3	0.12	0.8451	0.04	0.6021	3.0
acrylics	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
addicting	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
adherent	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
adipose	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
adjusters	7	3	7	3	0.14	0.9031	0.04	0.6021	3.0
admonished	4	3	3	3	0.08	0.699	0.04	0.6021	3.0
adornment	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
adroitly	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Aeneas	4	3	0	0	0.08	0.699	0.04	0.6021	3.0
affirming	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
aflutter	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
aforethought	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
ailerons	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
alkaloids	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
allaying	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
ambushes	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
amounting	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
amperage	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
ampersand	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
amputees	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
analogue	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
Angeline	6	3	0	0	0.12	0.8451	0.04	0.6021	3.0
Anglican	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
Anglicized	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
animate	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
annexing	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
anthracite	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
apostate	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
appeasing	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
appraisals	5	3	3	2	0.1	0.7782	0.04	0.6021	3.0
Arango	5	3	0	0	0.1	0.7782	0.04	0.6021	3.0
archangels	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
archetypes	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
archival	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Arista	4	3	0	0	0.08	0.699	0.04	0.6021	3.0
arsenals	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
artifice	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
ascetic	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
aspirants	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
asthmatics	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
Astrodome	5	3	1	1	0.1	0.7782	0.04	0.6021	3.0
Atchison	4	3	0	0	0.08	0.699	0.04	0.6021	3.0
atrophies	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
attainment	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
attesting	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
audibly	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
automate	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
averting	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Azteca	8	3	0	0	0.16	0.9542	0.04	0.6021	3.0
balloonist	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
bambinos	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
bankrupting	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
bantering	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
baritones	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
beachcomber	8	3	7	3	0.16	0.9542	0.04	0.6021	3.0
bedeviled	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Beefeater	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
belabor	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
belittles	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Bellflower	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
Benedick	41	3	0	0	0.8	1.6232	0.04	0.6021	3.0
Berliners	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
Berrigan	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
bestsellers	4	3	3	2	0.08	0.699	0.04	0.6021	3.0
bestselling	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
billable	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
biracial	9	3	7	3	0.18	1.0	0.04	0.6021	3.0
blessedly	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
blockaded	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
blockading	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
blockages	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
bluebottle	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
blustery	11	3	11	3	0.22	1.0792	0.04	0.6021	3.0
Bookbinder	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
bookmakers	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Boolean	4	3	0	0	0.08	0.699	0.04	0.6021	3.0
boondoggle	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Boulanger	5	3	1	1	0.1	0.7782	0.04	0.6021	3.0
Breweries	7	3	1	1	0.14	0.9031	0.04	0.6021	3.0
Bridgewater	4	3	0	0	0.08	0.699	0.04	0.6021	3.0
broadcasters	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
buffalos	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
bugling	11	3	10	3	0.22	1.0792	0.04	0.6021	3.0
bundling	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
burglarize	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Burundi	5	3	0	0	0.1	0.7782	0.04	0.6021	3.0
buttonholes	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cadmium	7	3	6	2	0.14	0.9031	0.04	0.6021	3.0
caloric	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
Calumet	7	3	0	0	0.14	0.9031	0.04	0.6021	3.0
Calvinist	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
capacious	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Capella	7	3	2	2	0.14	0.9031	0.04	0.6021	3.0
captaining	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cardholder	4	3	2	2	0.08	0.699	0.04	0.6021	3.0
careening	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
carjackers	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
Carrousel	17	3	3	1	0.33	1.2553	0.04	0.6021	3.0
caseloads	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
casuals	4	3	2	2	0.08	0.699	0.04	0.6021	3.0
catalyzed	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
causative	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
cavernous	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
celebrant	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
certifies	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Chancery	4	3	1	1	0.08	0.699	0.04	0.6021	3.0
chartering	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
chastising	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cheerier	4	3	3	3	0.08	0.699	0.04	0.6021	3.0
cheesier	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cheesiest	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Cherokees	10	3	0	0	0.2	1.0414	0.04	0.6021	3.0
Chevrolets	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
choleric	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cia	7	3	5	2	0.14	0.9031	0.04	0.6021	3.0
cicerone	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Cinnabar	10	3	1	1	0.2	1.0414	0.04	0.6021	3.0
circulars	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
civilly	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Cliffhangers	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
clinician	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
closeted	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
Cloverleaf	10	3	2	2	0.2	1.0414	0.04	0.6021	3.0
coalesce	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cockiness	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
colorized	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
committal	7	3	6	3	0.14	0.9031	0.04	0.6021	3.0
commonsense	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
compacted	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
complainers	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
composes	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
comprises	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
Comptroller	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
concerted	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
concisely	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
concoctions	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
condensing	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
confusions	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
congregants	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
conjectures	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
connoisseurs	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
contemplates	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
contortion	4	3	2	2	0.08	0.699	0.04	0.6021	3.0
contortions	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
convalesce	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
copiers	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
copperheads	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cormorant	5	3	3	1	0.1	0.7782	0.04	0.6021	3.0
corralling	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
correlates	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
corundum	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cosmonauts	10	3	7	1	0.2	1.0414	0.04	0.6021	3.0
costliest	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
coterie	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Councilor	9	3	3	2	0.18	1.0	0.04	0.6021	3.0
countering	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
coverall	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
coverings	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
coverup	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
crediting	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
cultivates	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
currencies	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
currying	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
debasing	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
debentures	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
dedicates	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
deepwater	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
defaulted	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
defaulting	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
deflation	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Deforest	7	3	0	0	0.14	0.9031	0.04	0.6021	3.0
Delphine	15	3	0	0	0.29	1.2041	0.04	0.6021	3.0
demagogue	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
derided	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
desertions	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
detentions	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
deviance	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
diapering	4	3	3	2	0.08	0.699	0.04	0.6021	3.0
diffuses	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
digressing	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
digression	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Dioxin	5	3	2	2	0.1	0.7782	0.04	0.6021	3.0
dioxins	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
disbursement	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
discarding	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
disclaimers	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
disclosures	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
disdainful	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
disfavor	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
disinclined	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
dispersion	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
disposals	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
disproven	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Disraeli	5	3	0	0	0.1	0.7782	0.04	0.6021	3.0
dissenters	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
dissonance	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
divergence	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
divested	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
doctrinal	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
doggedly	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
doggerel	4	3	3	3	0.08	0.699	0.04	0.6021	3.0
dollhouses	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
domestics	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
dominos	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
doorkeeper	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Dozier	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
drapery	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
dressmakers	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
drinkable	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
Dui	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
dysfunctions	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
earnestness	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
earpieces	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
easterner	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
eateries	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
eccentrics	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Echidna	39	3	0	0	0.76	1.6021	0.04	0.6021	3.0
Edelweiss	21	3	0	0	0.41	1.3424	0.04	0.6021	3.0
edify	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
educates	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Eisenberg	4	3	0	0	0.08	0.699	0.04	0.6021	3.0
Elegy	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
elevens	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
embargoes	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
emotive	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
enclosures	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
enforces	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
engulfing	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
ennobling	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
ensembles	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
envisions	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
epochal	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
equipping	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
Equities	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
erudite	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
eugenics	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
eulogized	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
evoking	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
excelling	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
Exchequer	5	3	0	0	0.1	0.7782	0.04	0.6021	3.0
existent	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
expletives	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
exported	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
extolling	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Fajita	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
farrier	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
fatiguing	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
favela	19	3	18	2	0.37	1.301	0.04	0.6021	3.0
feathering	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Fenian	7	3	0	0	0.14	0.9031	0.04	0.6021	3.0
fetishists	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
figura	5	3	4	3	0.1	0.7782	0.04	0.6021	3.0
finishers	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
fittingly	3	3	2	2	0.06	0.6021	0.04	0.6021	3.0
flapdoodle	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
flavorful	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
flavoring	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
floodwater	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
fluffier	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
forecasted	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
foreclosures	6	3	6	3	0.12	0.8451	0.04	0.6021	3.0
Forester	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
foresters	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
foretelling	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Fourier	5	3	0	0	0.1	0.7782	0.04	0.6021	3.0
freethinkers	4	3	3	3	0.08	0.699	0.04	0.6021	3.0
frenetic	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
fungible	5	3	5	3	0.1	0.7782	0.04	0.6021	3.0
fuzzier	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Gabler	7	3	0	0	0.14	0.9031	0.04	0.6021	3.0
gadgetry	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
Gambia	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
garrulous	5	3	4	3	0.1	0.7782	0.04	0.6021	3.0
Gelatine	5	3	2	2	0.1	0.7782	0.04	0.6021	3.0
Germantown	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
Glengarry	3	3	0	0	0.06	0.6021	0.04	0.6021	3.0
glycoside	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
godmothers	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
gradations	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
gratifies	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
gridiron	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
grooviest	4	3	4	3	0.08	0.699	0.04	0.6021	3.0
Guaranty	3	3	1	1	0.06	0.6021	0.04	0.6021	3.0
gymnastic	3	3	3	3	0.06	0.6021	0.04	0.6021	3.0
