Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
hotdog	20	15	18	13	0.39	1.3222	0.18	1.2041	2.0	12
hovered	18	15	17	15	0.35	1.2788	0.18	1.2041	2.0	10
Hubble	64	15	0	0	1.25	1.8129	0.18	1.2041	2.0	10
hubbub	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
hugger	21	15	19	14	0.41	1.3424	0.18	1.2041	2.0	10
Hydra	23	15	7	2	0.45	1.3802	0.18	1.2041	2.0	10
intrigues	17	15	15	15	0.33	1.2553	0.18	1.2041	2.0	01
Iran	22	15	0	0	0.43	1.3617	0.18	1.2041	2.0	01
jabbing	15	15	13	13	0.29	1.2041	0.18	1.2041	2.0	10
jawbone	21	15	19	13	0.41	1.3424	0.18	1.2041	2.0	12
Jello	28	15	9	9	0.55	1.4624	0.18	1.2041	2.0	10
jerseys	21	15	19	13	0.41	1.3424	0.18	1.2041	2.0	10
kernel	35	15	35	15	0.69	1.5563	0.18	1.2041	2.0	10
keyboards	22	15	19	12	0.43	1.3617	0.18	1.2041	2.0	12
Khrushchev	27	15	6	1	0.53	1.4472	0.18	1.2041	2.0	12
lackeys	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
lacquer	22	15	21	14	0.43	1.3617	0.18	1.2041	2.0	10
Lacy	32	15	9	8	0.63	1.5185	0.18	1.2041	2.0	10
leafy	24	15	18	14	0.47	1.3979	0.18	1.2041	2.0	10
leaguer	16	15	11	10	0.31	1.2304	0.18	1.2041	2.0	10
Levin	33	15	1	1	0.65	1.5315	0.18	1.2041	2.0	10
Libra	19	15	1	1	0.37	1.301	0.18	1.2041	2.0	10
lilacs	23	15	20	15	0.45	1.3802	0.18	1.2041	2.0	12
liners	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	10
lingered	17	15	16	14	0.33	1.2553	0.18	1.2041	2.0	10
loca	18	15	13	13	0.35	1.2788	0.18	1.2041	2.0	10
Lombard	23	15	0	0	0.45	1.3802	0.18	1.2041	2.0	10
luster	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	10
Mailer	33	15	0	0	0.65	1.5315	0.18	1.2041	2.0	10
mangoes	22	15	19	13	0.43	1.3617	0.18	1.2041	2.0	10
marksmen	18	15	18	15	0.35	1.2788	0.18	1.2041	2.0	10
Marxist	21	15	0	0	0.41	1.3424	0.18	1.2041	2.0	10
Midland	33	15	1	1	0.65	1.5315	0.18	1.2041	2.0	12
milling	15	15	12	12	0.29	1.2041	0.18	1.2041	2.0	10
millstone	20	15	15	12	0.39	1.3222	0.18	1.2041	2.0	12
Milly	136	15	0	0	2.67	2.1367	0.18	1.2041	2.0	10
mimics	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	10
mincemeat	22	15	19	14	0.43	1.3617	0.18	1.2041	2.0	12
modus	20	15	20	15	0.39	1.3222	0.18	1.2041	2.0	10
mortgaged	16	15	15	14	0.31	1.2304	0.18	1.2041	2.0	10
mucous	20	15	16	12	0.39	1.3222	0.18	1.2041	2.0	10
Mullen	131	15	0	0	2.57	2.1206	0.18	1.2041	2.0	10
Munster	21	15	1	1	0.41	1.3424	0.18	1.2041	2.0	10
Myron	28	15	0	0	0.55	1.4624	0.18	1.2041	2.0	10
netting	18	15	16	13	0.35	1.2788	0.18	1.2041	2.0	10
nineteenth	18	15	14	11	0.35	1.2788	0.18	1.2041	2.0	11
nourished	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
Oddball	34	15	16	13	0.67	1.5441	0.18	1.2041	2.0	12
offbeat	17	15	15	15	0.33	1.2553	0.18	1.2041	2.0	11
Oslo	19	15	0	0	0.37	1.301	0.18	1.2041	2.0	10
Osmond	61	15	0	0	1.2	1.7924	0.18	1.2041	2.0	10
outbound	16	15	12	12	0.31	1.2304	0.18	1.2041	2.0	12
outgrew	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	21
padlocked	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	12
Pampers	15	15	3	3	0.29	1.2041	0.18	1.2041	2.0	10
panning	18	15	17	14	0.35	1.2788	0.18	1.2041	2.0	10
peaking	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
perplexed	17	15	15	14	0.33	1.2553	0.18	1.2041	2.0	01
persists	15	15	14	14	0.29	1.2041	0.18	1.2041	2.0	01
perturbed	20	15	18	15	0.39	1.3222	0.18	1.2041	2.0	01
poly	19	15	10	9	0.37	1.301	0.18	1.2041	2.0	10
poser	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	10
prefix	21	15	19	15	0.41	1.3424	0.18	1.2041	2.0	10
Preppie	41	15	1	1	0.8	1.6232	0.18	1.2041	2.0	10
preside	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	01
provokes	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	01
purer	16	15	15	14	0.31	1.2304	0.18	1.2041	2.0	10
quinine	37	15	34	14	0.73	1.5798	0.18	1.2041	2.0	12
racists	17	15	16	14	0.33	1.2553	0.18	1.2041	2.0	10
Raider	33	15	10	5	0.65	1.5315	0.18	1.2041	2.0	10
railings	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
raincoats	17	15	15	14	0.33	1.2553	0.18	1.2041	2.0	12
Raptor	38	15	6	6	0.75	1.5911	0.18	1.2041	2.0	10
rationed	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	10
raucous	16	15	12	12	0.31	1.2304	0.18	1.2041	2.0	10
Ravel	21	15	1	1	0.41	1.3424	0.18	1.2041	2.0	10
recessed	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	01
Redding	20	15	1	1	0.39	1.3222	0.18	1.2041	2.0	10
retains	18	15	17	14	0.35	1.2788	0.18	1.2041	2.0	01
rickets	20	15	15	13	0.39	1.3222	0.18	1.2041	2.0	10
ridding	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	10
roadster	18	15	14	11	0.35	1.2788	0.18	1.2041	2.0	10
Rodman	34	15	0	0	0.67	1.5441	0.18	1.2041	2.0	10
rounder	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	10
Salaam	28	15	4	2	0.55	1.4624	0.18	1.2041	2.0	01
Sancho	48	15	0	0	0.94	1.6902	0.18	1.2041	2.0	10
sandbag	19	15	19	15	0.37	1.301	0.18	1.2041	2.0	12
sawmill	21	15	18	13	0.41	1.3424	0.18	1.2041	2.0	12
Saxon	130	15	0	0	2.55	2.1173	0.18	1.2041	2.0	10
scalpels	18	15	17	14	0.35	1.2788	0.18	1.2041	2.0	10
scalping	16	15	14	13	0.31	1.2304	0.18	1.2041	2.0	10
scripted	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	10
sculpting	19	15	18	14	0.37	1.301	0.18	1.2041	2.0	10
sepsis	20	15	19	15	0.39	1.3222	0.18	1.2041	2.0	10
shading	16	15	15	15	0.31	1.2304	0.18	1.2041	2.0	10
shampoos	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	01
shanty	23	15	16	12	0.45	1.3802	0.18	1.2041	2.0	10
shavings	21	15	18	14	0.41	1.3424	0.18	1.2041	2.0	10
shortcake	26	15	20	12	0.51	1.4314	0.18	1.2041	2.0	12
sinkhole	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	12
slackers	16	15	12	12	0.31	1.2304	0.18	1.2041	2.0	10
sledding	20	15	18	14	0.39	1.3222	0.18	1.2041	2.0	10
snorted	18	15	18	15	0.35	1.2788	0.18	1.2041	2.0	10
sofas	16	15	14	13	0.31	1.2304	0.18	1.2041	2.0	10
souffle	22	15	22	15	0.43	1.3617	0.18	1.2041	2.0	01
spearhead	18	15	17	14	0.35	1.2788	0.18	1.2041	2.0	12
speckled	20	15	13	12	0.39	1.3222	0.18	1.2041	2.0	10
specter	17	15	14	14	0.33	1.2553	0.18	1.2041	2.0	10
splintered	15	15	12	12	0.29	1.2041	0.18	1.2041	2.0	10
squalid	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
squashing	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
squirted	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
stakeouts	15	15	14	14	0.29	1.2041	0.18	1.2041	2.0	12
stalkers	19	15	16	13	0.37	1.301	0.18	1.2041	2.0	10
stealthy	15	15	14	14	0.29	1.2041	0.18	1.2041	2.0	10
stewards	16	15	15	14	0.31	1.2304	0.18	1.2041	2.0	10
stifle	15	15	11	11	0.29	1.2041	0.18	1.2041	2.0	10
Stunner	29	15	13	12	0.57	1.4771	0.18	1.2041	2.0	10
stunted	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
sturgeon	19	15	12	10	0.37	1.301	0.18	1.2041	2.0	10
submerge	20	15	15	12	0.39	1.3222	0.18	1.2041	2.0	01
suckling	18	15	15	14	0.35	1.2788	0.18	1.2041	2.0	10
surest	15	15	14	14	0.29	1.2041	0.18	1.2041	2.0	10
sustains	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	01
Suzette	55	15	10	7	1.08	1.7482	0.18	1.2041	2.0	21
switchblade	22	15	15	11	0.43	1.3617	0.18	1.2041	2.0	12
tailors	17	15	15	14	0.33	1.2553	0.18	1.2041	2.0	10
tamer	23	15	20	13	0.45	1.3802	0.18	1.2041	2.0	10
tangent	19	15	19	15	0.37	1.301	0.18	1.2041	2.0	10
taxing	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
Texans	19	15	0	0	0.37	1.301	0.18	1.2041	2.0	10
thinning	19	15	16	13	0.37	1.301	0.18	1.2041	2.0	10
thrusting	15	15	10	10	0.29	1.2041	0.18	1.2041	2.0	10
tightest	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
treatise	15	15	14	14	0.29	1.2041	0.18	1.2041	2.0	10
trickle	16	15	13	13	0.31	1.2304	0.18	1.2041	2.0	10
triumphed	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
trudging	19	15	17	13	0.37	1.301	0.18	1.2041	2.0	10
twosome	23	15	22	15	0.45	1.3802	0.18	1.2041	2.0	10
unearth	18	15	18	15	0.35	1.2788	0.18	1.2041	2.0	01
vetted	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
voyeur	21	15	20	14	0.41	1.3424	0.18	1.2041	2.0	21
waddle	23	15	22	14	0.45	1.3802	0.18	1.2041	2.0	10
wafers	16	15	14	13	0.31	1.2304	0.18	1.2041	2.0	10
wagered	15	15	15	15	0.29	1.2041	0.18	1.2041	2.0	10
weeding	18	15	16	14	0.35	1.2788	0.18	1.2041	2.0	10
weekdays	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	12
wheelchairs	16	15	15	14	0.31	1.2304	0.18	1.2041	2.0	12
whittling	16	15	16	15	0.31	1.2304	0.18	1.2041	2.0	10
wiretaps	16	15	15	15	0.31	1.2304	0.18	1.2041	2.0	12
wooded	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	10
workforce	17	15	17	15	0.33	1.2553	0.18	1.2041	2.0	12
yearbooks	18	15	16	13	0.35	1.2788	0.18	1.2041	2.0	12
Yukon	23	15	0	0	0.45	1.3802	0.18	1.2041	2.0	12
yuppies	23	15	20	14	0.45	1.3802	0.18	1.2041	2.0	10
Zippy	19	15	9	9	0.37	1.301	0.18	1.2041	2.0	10
affirm	17	14	15	12	0.33	1.2553	0.17	1.1761	2.0	01
airbag	20	14	20	14	0.39	1.3222	0.17	1.1761	2.0	12
airlift	14	14	10	10	0.27	1.1761	0.17	1.1761	2.0	12
airmail	17	14	14	12	0.33	1.2553	0.17	1.1761	2.0	12
akin	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	01
alerts	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	01
androids	22	14	20	12	0.43	1.3617	0.17	1.1761	2.0	12
ascent	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	01
augment	19	14	12	12	0.37	1.301	0.17	1.1761	2.0	01
backless	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
backlog	17	14	14	12	0.33	1.2553	0.17	1.1761	2.0	12
backwash	14	14	12	12	0.27	1.1761	0.17	1.1761	2.0	12
Barbies	17	14	2	2	0.33	1.2553	0.17	1.1761	2.0	10
baseless	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	10
bathrobes	18	14	18	14	0.35	1.2788	0.17	1.1761	2.0	12
benders	17	14	11	11	0.33	1.2553	0.17	1.1761	2.0	10
birdseed	18	14	16	13	0.35	1.2788	0.17	1.1761	2.0	10
blackened	16	14	14	12	0.31	1.2304	0.17	1.1761	2.0	10
bleeping	21	14	13	10	0.41	1.3424	0.17	1.1761	2.0	10
blesses	18	14	18	14	0.35	1.2788	0.17	1.1761	2.0	10
blitzkrieg	16	14	10	10	0.31	1.2304	0.17	1.1761	2.0	12
bluebirds	26	14	18	10	0.51	1.4314	0.17	1.1761	2.0	12
Boatman	30	14	14	11	0.59	1.4914	0.17	1.1761	2.0	10
bongos	16	14	14	13	0.31	1.2304	0.17	1.1761	2.0	12
bookshelves	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
Boomer	124	14	16	6	2.43	2.0969	0.17	1.1761	2.0	10
boroughs	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	12
bouncers	19	14	19	14	0.37	1.301	0.17	1.1761	2.0	10
braided	18	14	17	13	0.35	1.2788	0.17	1.1761	2.0	10
breakout	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
Broncos	20	14	3	3	0.39	1.3222	0.17	1.1761	2.0	10
Burgess	49	14	0	0	0.96	1.699	0.17	1.1761	2.0	10
buttock	17	14	15	13	0.33	1.2553	0.17	1.1761	2.0	10
cadence	15	14	13	12	0.29	1.2041	0.17	1.1761	2.0	10
Caprice	37	14	5	4	0.73	1.5798	0.17	1.1761	2.0	01
carjacked	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	12
cartels	23	14	22	13	0.45	1.3802	0.17	1.1761	2.0	01
carvings	16	14	14	12	0.31	1.2304	0.17	1.1761	2.0	10
Chapin	29	14	0	0	0.57	1.4771	0.17	1.1761	2.0	01
chucking	15	14	13	12	0.29	1.2041	0.17	1.1761	2.0	10
churchyard	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
Claymore	35	14	14	9	0.69	1.5563	0.17	1.1761	2.0	12
cockney	18	14	11	8	0.35	1.2788	0.17	1.1761	2.0	10
concoct	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	01
couture	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	01
creases	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	10
crosstown	17	14	12	12	0.33	1.2553	0.17	1.1761	2.0	12
cruddy	15	14	12	12	0.29	1.2041	0.17	1.1761	2.0	10
cutback	17	14	16	13	0.33	1.2553	0.17	1.1761	2.0	12
decrees	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	01
derives	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	01
Desi	21	14	4	2	0.41	1.3424	0.17	1.1761	2.0	10
dinar	18	14	18	14	0.35	1.2788	0.17	1.1761	2.0	01
dispel	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	01
displace	21	14	15	13	0.41	1.3424	0.17	1.1761	2.0	01
doorknobs	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	10
dragnet	18	14	14	10	0.35	1.2788	0.17	1.1761	2.0	12
drugstores	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	12
drummers	19	14	15	12	0.37	1.301	0.17	1.1761	2.0	10
duller	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	10
dumpy	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	10
easel	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
eggheads	19	14	17	13	0.37	1.301	0.17	1.1761	2.0	12
eggshells	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	12
engrave	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	01
enrich	14	14	12	12	0.27	1.1761	0.17	1.1761	2.0	01
entombed	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	01
entrees	34	14	34	14	0.67	1.5441	0.17	1.1761	2.0	12
excludes	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	01
Exxon	16	14	0	0	0.31	1.2304	0.17	1.1761	2.0	10
failings	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
fervor	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
flexing	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	10
Flores	43	14	2	1	0.84	1.6435	0.17	1.1761	2.0	12
foretell	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	01
foundry	21	14	13	8	0.41	1.3424	0.17	1.1761	2.0	10
fritter	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
gaily	19	14	15	11	0.37	1.301	0.17	1.1761	2.0	10
gawky	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
godly	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
Gospels	23	14	8	6	0.45	1.3802	0.17	1.1761	2.0	10
Gregor	53	14	0	0	1.04	1.7324	0.17	1.1761	2.0	10
guppy	18	14	14	10	0.35	1.2788	0.17	1.1761	2.0	10
hangings	18	14	16	13	0.35	1.2788	0.17	1.1761	2.0	10
hassled	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
Hayward	29	14	0	0	0.57	1.4771	0.17	1.1761	2.0	10
headband	21	14	21	14	0.41	1.3424	0.17	1.1761	2.0	12
headman	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
heirlooms	16	14	13	12	0.31	1.2304	0.17	1.1761	2.0	12
helix	20	14	13	10	0.39	1.3222	0.17	1.1761	2.0	10
herded	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
Hilly	62	14	5	5	1.22	1.7993	0.17	1.1761	2.0	10
hindered	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
hindrance	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
hitchhiked	19	14	18	14	0.37	1.301	0.17	1.1761	2.0	12
hollowed	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
hooded	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
hosing	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
hothouse	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
icons	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	12
igloo	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
impacts	18	14	18	14	0.35	1.2788	0.17	1.1761	2.0	01
impale	17	14	16	13	0.33	1.2553	0.17	1.1761	2.0	01
infirm	15	14	13	12	0.29	1.2041	0.17	1.1761	2.0	01
inserts	16	14	14	13	0.31	1.2304	0.17	1.1761	2.0	01
interned	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
Jacko	18	14	0	0	0.35	1.2788	0.17	1.1761	2.0	10
jellies	18	14	16	14	0.35	1.2788	0.17	1.1761	2.0	10
jobless	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	10
keyholes	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	12
kickback	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	12
kiosk	23	14	19	13	0.45	1.3802	0.17	1.1761	2.0	12
knockdown	18	14	16	14	0.35	1.2788	0.17	1.1761	2.0	12
kumquat	24	14	13	11	0.47	1.3979	0.17	1.1761	2.0	10
lapels	22	14	21	13	0.43	1.3617	0.17	1.1761	2.0	01
lighters	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
Liquors	16	14	4	4	0.31	1.2304	0.17	1.1761	2.0	10
loners	16	14	14	14	0.31	1.2304	0.17	1.1761	2.0	10
loosing	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
Lorry	61	14	28	11	1.2	1.7924	0.17	1.1761	2.0	10
lustrous	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
Lysol	15	14	1	1	0.29	1.2041	0.17	1.1761	2.0	12
mangle	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	10
massing	18	14	17	13	0.35	1.2788	0.17	1.1761	2.0	10
Mavis	89	14	0	0	1.75	1.9542	0.17	1.1761	2.0	10
melee	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	12
mistreat	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	01
Mohawk	24	14	9	4	0.47	1.3979	0.17	1.1761	2.0	12
moneys	20	14	20	14	0.39	1.3222	0.17	1.1761	2.0	10
Muller	75	14	1	1	1.47	1.8808	0.17	1.1761	2.0	10
Mustangs	37	14	11	4	0.73	1.5798	0.17	1.1761	2.0	12
mustered	19	14	18	13	0.37	1.301	0.17	1.1761	2.0	10
neatest	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
Nestle	20	14	9	8	0.39	1.3222	0.17	1.1761	2.0	10
newsman	20	14	14	12	0.39	1.3222	0.17	1.1761	2.0	12
newsmen	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
Nordic	17	14	0	0	0.33	1.2553	0.17	1.1761	2.0	10
nudging	15	14	12	11	0.29	1.2041	0.17	1.1761	2.0	10
Opal	52	14	6	3	1.02	1.7243	0.17	1.1761	2.0	10
outclassed	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	12
pageants	27	14	26	14	0.53	1.4472	0.17	1.1761	2.0	10
pallet	21	14	20	14	0.41	1.3424	0.17	1.1761	2.0	10
parlance	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
patrolled	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	01
peeler	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
perils	17	14	15	14	0.33	1.2553	0.17	1.1761	2.0	10
piecing	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	10
pitchforks	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	12
pitfalls	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	12
pivot	23	14	16	13	0.45	1.3802	0.17	1.1761	2.0	10
Poco	38	14	5	5	0.75	1.5911	0.17	1.1761	2.0	10
pocus	18	14	12	12	0.35	1.2788	0.17	1.1761	2.0	10
polling	20	14	20	14	0.39	1.3222	0.17	1.1761	2.0	10
pompoms	16	14	14	13	0.31	1.2304	0.17	1.1761	2.0	10
popper	20	14	10	9	0.39	1.3222	0.17	1.1761	2.0	10
porpoise	18	14	15	13	0.35	1.2788	0.17	1.1761	2.0	10
postscript	16	14	12	10	0.31	1.2304	0.17	1.1761	2.0	12
precede	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	01
preclude	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	01
precludes	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	01
previews	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	12
pronouns	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
purview	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
pyre	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
quotient	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	10
rainfall	17	14	15	12	0.33	1.2553	0.17	1.1761	2.0	12
raunchy	18	14	17	13	0.35	1.2788	0.17	1.1761	2.0	10
rayon	16	14	14	13	0.31	1.2304	0.17	1.1761	2.0	10
rebate	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
rebuke	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	01
recast	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	01
reckons	28	14	28	14	0.55	1.4624	0.17	1.1761	2.0	10
Ridley	96	14	0	0	1.88	1.9868	0.17	1.1761	2.0	10
Rorschach	15	14	2	2	0.29	1.2041	0.17	1.1761	2.0	12
roughneck	32	14	18	12	0.63	1.5185	0.17	1.1761	2.0	12
Rowan	86	14	2	2	1.69	1.9395	0.17	1.1761	2.0	10
salvo	19	14	16	11	0.37	1.301	0.17	1.1761	2.0	10
sampler	16	14	14	12	0.31	1.2304	0.17	1.1761	2.0	10
scotches	19	14	13	8	0.37	1.301	0.17	1.1761	2.0	10
seepage	17	14	16	13	0.33	1.2553	0.17	1.1761	2.0	10
seesaw	22	14	17	13	0.43	1.3617	0.17	1.1761	2.0	12
sequined	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
setter	19	14	18	13	0.37	1.301	0.17	1.1761	2.0	10
shaver	24	14	13	11	0.47	1.3979	0.17	1.1761	2.0	10
Shetland	15	14	0	0	0.29	1.2041	0.17	1.1761	2.0	10
shipyards	18	14	15	12	0.35	1.2788	0.17	1.1761	2.0	12
shoplift	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	12
shortwave	20	14	19	14	0.39	1.3222	0.17	1.1761	2.0	11
showy	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
Slasher	23	14	6	5	0.45	1.3802	0.17	1.1761	2.0	10
snakebite	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	12
sniffer	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	10
sobers	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
sorrel	21	14	19	13	0.41	1.3424	0.17	1.1761	2.0	10
Spacey	26	14	8	7	0.51	1.4314	0.17	1.1761	2.0	10
Spalding	20	14	2	1	0.39	1.3222	0.17	1.1761	2.0	10
Spiller	47	14	0	0	0.92	1.6812	0.17	1.1761	2.0	10
sportswear	19	14	18	14	0.37	1.301	0.17	1.1761	2.0	12
squalor	15	14	14	13	0.29	1.2041	0.17	1.1761	2.0	10
Stafford	81	14	0	0	1.59	1.9138	0.17	1.1761	2.0	10
stagnant	14	14	12	12	0.27	1.1761	0.17	1.1761	2.0	10
stairwells	16	14	15	13	0.31	1.2304	0.17	1.1761	2.0	12
startup	14	14	12	12	0.27	1.1761	0.17	1.1761	2.0	12
steamship	24	14	19	11	0.47	1.3979	0.17	1.1761	2.0	12
steely	14	14	8	8	0.27	1.1761	0.17	1.1761	2.0	10
stillborn	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	11
Stoker	87	14	6	6	1.71	1.9445	0.17	1.1761	2.0	10
storehouse	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	12
striding	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	10
sullied	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
sumptuous	16	14	16	14	0.31	1.2304	0.17	1.1761	2.0	10
surging	17	14	16	13	0.33	1.2553	0.17	1.1761	2.0	10
surveyed	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	01
swarthy	20	14	17	13	0.39	1.3222	0.17	1.1761	2.0	10
tackles	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
tactless	14	14	13	13	0.27	1.1761	0.17	1.1761	2.0	10
tadpole	30	14	24	12	0.59	1.4914	0.17	1.1761	2.0	12
tadpoles	28	14	16	9	0.55	1.4624	0.17	1.1761	2.0	12
tester	17	14	17	14	0.33	1.2553	0.17	1.1761	2.0	10
Tippy	27	14	4	3	0.53	1.4472	0.17	1.1761	2.0	10
tomboy	15	14	13	13	0.29	1.2041	0.17	1.1761	2.0	12
tonsil	18	14	12	11	0.35	1.2788	0.17	1.1761	2.0	20
trimmer	15	14	14	14	0.29	1.2041	0.17	1.1761	2.0	10
unveiled	14	14	14	14	0.27	1.1761	0.17	1.1761	2.0	01
upping	14	14	11	11	0.27	1.1761	0.17	1.1761	2.0	10
Vassal	38	14	6	5	0.75	1.5911	0.17	1.1761	2.0	10
venal	15	14	15	14	0.29	1.2041	0.17	1.1761	2.0	10
